Date;BTC-USD;ETH-USD;BNB-USD;ADA-USD;XRP-USD;USDT-USD;SOL1-USD;DOGE-USD;USDC-USD;AVAX-USD;LUNA1-USD;LINK-USD;MATIC-USD;ALGO-USD
2020-04-02;6793.62451171875;142.02914428710938;13.066638946533203;0.03198400139808655;0.1786399930715561;1.000717043876648;;0.0018820000113919377;0.9996029734611511;;0.14682699739933014;2.301708936691284;0.011552000418305397;0.15826599299907684
2020-04-03;6733.38720703125;142.09130859375;13.373007774353027;0.032294999808073044;0.17946699261665344;1.0017119646072388;;0.0018530000234022737;1.0006660223007202;;0.14749400317668915;2.3050670623779297;0.011578000150620937;0.15881800651550293
2020-04-04;6867.52734375;145.21939086914062;13.824527740478516;0.03250499814748764;0.18173199892044067;1.004112958908081;;0.001879999996162951;1.0015809535980225;;0.1617719978094101;2.3262128829956055;0.011781999841332436;0.17787699401378632
2020-04-05;6791.12939453125;143.54664611816406;13.734115600585938;0.032003000378608704;0.17940600216388702;1.00285005569458;;0.0018649999983608723;1.001513957977295;;0.16268999874591827;2.277324914932251;0.011454000137746334;0.1712000072002411
2020-04-06;7271.78125;169.13587951660156;15.084521293640137;0.03561599925160408;0.1955060064792633;0.9928330183029175;;0.001979999942705035;0.9967290163040161;;0.17660599946975708;2.513413906097412;0.01336199976503849;0.18590599298477173
2020-04-07;7176.41455078125;165.10194396972656;14.681547164916992;0.03513700142502785;0.19209299981594086;0.9986289739608765;;0.0019970000721514225;0.9963279962539673;;0.17206299304962158;2.717984914779663;0.012906000018119812;0.18524199724197388
2020-04-08;7334.0986328125;172.64173889160156;15.056076049804688;0.03631399944424629;0.20086899399757385;0.9991239905357361;;0.0020119999535381794;0.9958459734916687;;0.18031199276447296;3.139040946960449;0.013749999925494194;0.20367500185966492
2020-04-09;7302.08935546875;170.80714416503906;15.062603950500488;0.036198001354932785;0.19825699925422668;1.0034650564193726;;0.0020210000220686197;1.001512050628662;;0.17832200229167938;3.3216938972473145;0.013546999543905258;0.2015720009803772
2020-04-10;6865.4931640625;158.41244506835938;13.737724304199219;0.0332150012254715;0.18746399879455566;1.0007929801940918;;0.0019680000841617584;0.9989709854125977;;0.16662000119686127;3.217099905014038;0.012032999657094479;0.17914900183677673
2020-04-11;6859.0830078125;158.2160186767578;13.804287910461426;0.03335399925708771;0.18806299567222595;0.9981160163879395;;0.001990000018849969;0.9950069785118103;;0.16836099326610565;3.282313108444214;0.012187999673187733;0.17833000421524048
2020-04-12;6971.091796875;161.14242553710938;14.375110626220703;0.03380599990487099;0.19013500213623047;1.0081690549850464;;0.001990000018849969;1.0040650367736816;;0.1856289952993393;3.4626119136810303;0.012349000200629234;0.18063299357891083
2020-04-13;6845.03759765625;156.27955627441406;15.03442668914795;0.03310700133442879;0.18773199617862701;1.0003269910812378;;0.001959000015631318;0.9984229803085327;;0.18310000002384186;3.369805097579956;0.012005999684333801;0.17528200149536133
2020-04-14;6842.427734375;157.5963897705078;15.525075912475586;0.0329740010201931;0.18533499538898468;0.9968060255050659;;0.001964000053703785;0.9959269762039185;;0.20303800702095032;3.236891984939575;0.012160999700427055;0.17746199667453766
2020-04-15;6642.10986328125;153.28689575195312;14.593927383422852;0.031863000243902206;0.18127000331878662;0.9995290040969849;;0.0019399999873712659;0.9996610283851624;;0.20095700025558472;3.1290149688720703;0.011629999615252018;0.16914600133895874
2020-04-16;7116.80419921875;172.15737915039062;15.702730178833008;0.034407999366521835;0.19010399281978607;1.0027190446853638;;0.0020280000753700733;1.0010969638824463;;0.21917599439620972;3.4686479568481445;0.012640999630093575;0.18533599376678467
2020-04-17;7096.1845703125;171.63858032226562;15.735082626342773;0.03457299992442131;0.190201997756958;1.006742000579834;;0.0020129999611526728;1.0056430101394653;;0.21631699800491333;3.477046012878418;0.01282699964940548;0.18917900323867798
2020-04-18;7257.6650390625;186.91400146484375;16.593172073364258;0.036552999168634415;0.194924995303154;1.000777006149292;;0.002061000093817711;0.9998850226402283;;0.21919499337673187;3.783458948135376;0.013365999795496464;0.1993349939584732
2020-04-19;7189.4248046875;181.61495971679688;16.13993263244629;0.035815998911857605;0.19085900485515594;1.0077040195465088;;0.0020580000709742308;1.0060579776763916;;0.2306790053844452;3.6375679969787598;0.013011000119149685;0.1894969940185547
2020-04-20;6881.95849609375;172.2971649169922;15.085403442382812;0.03417700156569481;0.18348999321460724;1.004804015159607;;0.001981999957934022;1.002189040184021;;0.20762799680233002;3.458327054977417;0.012117000296711922;0.17798000574111938
2020-04-21;6880.3232421875;172.73770141601562;15.205772399902344;0.034699998795986176;0.18432800471782684;1.0064560174942017;;0.0019710001070052385;1.002432942390442;;0.20527899265289307;3.4762790203094482;0.012070000171661377;0.178957000374794
2020-04-22;7117.20751953125;182.59957885742188;15.693160057067871;0.03655900061130524;0.18796999752521515;1.000910997390747;;0.002010999945923686;1.0005290508270264;;0.19697800278663635;3.6788148880004883;0.012798000127077103;0.1872289925813675
2020-04-23;7429.724609375;185.02867126464844;16.006208419799805;0.04060500115156174;0.19171099364757538;0.9976919889450073;;0.0020469999872148037;0.9938079714775085;;0.1963610053062439;3.7250099182128906;0.014175999909639359;0.19397799670696259
